country,state,county,type,measure,beds,population,year
US,SC,berkeley,ICU,1000HAB,0,204632,2019
US,SC,calhoun,ICU,1000HAB,0,14808,2019
US,SC,charleston,ACUTE,1000HAB,4.7725,387847,2018
US,SC,charleston,ICU,1000HAB,0.569812,387847,2019
US,SC,charleston,OTHER,1000HAB,0.523402,387847,2018
US,SC,charleston,PSYCHIATRIC,1000HAB,0.288774,387847,2018
US,SC,cherokee,ACUTE,1000HAB,2.210472,56549,2018
US,SC,cherokee,ICU,1000HAB,0.212205,56549,2019
US,SC,chester,ACUTE,1000HAB,2.528991,32424,2018
US,SC,chester,ICU,1000HAB,0.185048,32424,2019
US,SC,chesterfield,ACUTE,1000HAB,1.279077,46127,2018
US,SC,chesterfield,ICU,1000HAB,0.130076,46127,2019
US,SC,clarendon,ACUTE,1000HAB,2.605692,34156,2018
US,SC,clarendon,ICU,1000HAB,0.175665,34156,2019
US,SC,colleton,ACUTE,1000HAB,3.485804,37581,2018
US,SC,colleton,ICU,1000HAB,0.212874,37581,2019
US,SC,darlington,ACUTE,1000HAB,2.782217,67572,2018
US,SC,darlington,ICU,1000HAB,0.177588,67572,2019
US,SC,dillon,ACUTE,1000HAB,2.5424,31073,2018
US,SC,dillon,ICU,1000HAB,0.193094,31073,2019
US,SC,dorchester,ACUTE,1000HAB,0.685491,151716,2018
US,SC,dorchester,ICU,1000HAB,0,151716,2019
US,SC,edgefield,ICU,1000HAB,0.939144,26620,2018
US,SC,fairfield,ICU,1000HAB,1.093231,22868,2018
US,SC,florence,ACUTE,1000HAB,6.330439,138537,2018
US,SC,florence,ICU,1000HAB,0.707392,138537,2019
US,SC,florence,OTHER,1000HAB,1.068307,138537,2018
US,SC,georgetown,ACUTE,1000HAB,4.880046,61065,2018
US,SC,georgetown,ICU,1000HAB,0.16376,61065,2019
US,SC,greenville,ACUTE,1000HAB,2.975535,490332,2017
US,SC,greenville,ICU,1000HAB,0.279403,490332,2019
US,SC,greenville,OTHER,1000HAB,0.259008,490332,2018
US,SC,greenville,PSYCHIATRIC,1000HAB,0.354862,490332,2018
US,SC,greenwood,ACUTE,1000HAB,5.058516,69981,2018
US,SC,greenwood,ICU,1000HAB,0.428688,69981,2019
US,SC,greenwood,OTHER,1000HAB,0.657321,69981,2018
US,SC,hampton,ACUTE,1000HAB,1.594737,20066,2018
US,SC,hampton,ICU,1000HAB,0.299013,20066,2019
US,SC,horry,ACUTE,1000HAB,2.147099,310186,2018
US,SC,horry,ICU,1000HAB,0.322387,310186,2019
US,SC,horry,PSYCHIATRIC,1000HAB,0.280477,310186,2018
US,SC,jasper,ACUTE,1000HAB,1.492809,27465,2018
US,SC,jasper,ICU,1000HAB,0.14564,27465,2019
US,SC,kershaw,ACUTE,1000HAB,1.898516,63734,2018
US,SC,kershaw,ICU,1000HAB,0.156902,63734,2019
US,SC,lancaster,ACUTE,1000HAB,2.438066,86544,2018
US,SC,lancaster,ICU,1000HAB,0.231096,86544,2019
US,SC,lancaster,PSYCHIATRIC,1000HAB,0.485302,86544,2018
US,SC,laurens,ACUTE,1000HAB,1.14272,66508,2018
US,SC,laurens,ICU,1000HAB,0.120286,66508,2019
US,SC,lee,ACUTE,1000HAB,1.117506,17897,2018
US,SC,lee,ICU,1000HAB,0,17897,2019
US,SC,lexington,ACUTE,1000HAB,1.624863,281870,2018
US,SC,lexington,ICU,1000HAB,0.195125,281870,2019
US,SC,lexington,PSYCHIATRIC,1000HAB,0.347678,281870,2018
US,SC,marion,ACUTE,1000HAB,3.903668,31765,2018
US,SC,marion,ICU,1000HAB,0.314812,31765,2019
US,SC,marlboro,ACUTE,1000HAB,3.41756,27505,2012
US,SC,marlboro,ICU,1000HAB,0,27505,2019
US,SC,mccormick,ICU,1000HAB,0,9694,2019
US,SC,newberry,ACUTE,1000HAB,2.373793,37914,2018
US,SC,newberry,ICU,1000HAB,0.184628,37914,2019
US,SC,oconee,ACUTE,1000HAB,2.225851,75926,2018
US,SC,oconee,ICU,1000HAB,0.158049,75926,2019
US,SC,orangeburg,ACUTE,1000HAB,3.2093,89116,2018
US,SC,orangeburg,ICU,1000HAB,0.224427,89116,2019
US,SC,orangeburg,PSYCHIATRIC,1000HAB,0.16832,89116,2018
US,SC,pickens,ACUTE,1000HAB,1.350361,121449,2018
US,SC,pickens,ICU,1000HAB,0.123509,121449,2019
US,SC,richland,ACUTE,1000HAB,4.443413,404869,2018
US,SC,richland,ICU,1000HAB,0.521156,404869,2019
US,SC,richland,OTHER,1000HAB,0.323561,404869,2018
US,SC,richland,PSYCHIATRIC,1000HAB,1.617807,404869,2018
US,SC,saluda,ICU,1000HAB,0,20228,2019
US,SC,spartanburg,ACUTE,1000HAB,2.707133,297732,2018
US,SC,spartanburg,ICU,1000HAB,0.13099,297732,2019
US,SC,spartanburg,OTHER,1000HAB,0.460145,297732,2018
US,SC,sumter,ACUTE,1000HAB,2.635525,107379,2018
US,SC,sumter,ICU,1000HAB,0.158318,107379,2019
US,SC,union,ACUTE,1000HAB,5.149071,27772,2018
US,SC,union,ICU,1000HAB,0.216045,27772,2019
US,SC,williamsburg,ACUTE,1000HAB,0.77505,32256,2018
US,SC,williamsburg,ICU,1000HAB,0.124008,32256,2019
US,SC,york,ACUTE,1000HAB,1.144383,251664,2018
US,SC,york,ICU,1000HAB,0.095365,251664,2019
US,SC,york,OTHER,1000HAB,0.182783,251664,2018
US,SD,aurora,ICU,1000HAB,0,2739,2019
US,SD,beadle,ICU,1000HAB,1.376425,18163,2018
US,SD,bennett,ICU,1000HAB,4.069767,3440,2018
US,SD,bon homme,ICU,1000HAB,7.171543,6972,2018
US,SD,brookings,ACUTE,1000HAB,1.454135,33697,2018
US,SD,brookings,ICU,1000HAB,0,33697,2019
US,SD,brown,ACUTE,1000HAB,4.451691,38637,2016
US,SD,brown,ICU,1000HAB,0.258819,38637,2019
US,SD,brule,ICU,1000HAB,4.734848,5280,2018
US,SD,buffalo,ICU,1000HAB,0,2048,2019
US,SD,butte,ICU,1000HAB,0,10194,2019
US,SD,campbell,ICU,1000HAB,0,1443,2019
US,SD,charles mix,ICU,1000HAB,3.970383,9319,2018
US,SD,clark,ICU,1000HAB,0,3642,2019
US,SD,clay,ICU,1000HAB,1.797656,13907,2018
US,SD,codington,ACUTE,1000HAB,2.896685,27963,2018
US,SD,codington,ICU,1000HAB,0.286092,27963,2019
US,SD,corson,ACUTE,1000HAB,2.872875,4177,2018
US,SD,corson,ICU,1000HAB,0,4177,2019
US,SD,custer,ICU,1000HAB,1.291231,8519,2018
US,SD,davison,ACUTE,1000HAB,3.39189,19753,2018
US,SD,davison,ICU,1000HAB,0.405002,19753,2019
US,SD,day,ICU,1000HAB,4.525706,5524,2018
US,SD,deuel,ICU,1000HAB,2.335357,4282,2018
US,SD,dewey,ICU,1000HAB,1.926782,5709,2012
US,SD,douglas,ICU,1000HAB,3.741497,2940,2018
US,SD,edmunds,ICU,1000HAB,3.021909,3971,2018
US,SD,fall river,ACUTE,1000HAB,3.685685,6783,2012
US,SD,fall river,ICU,1000HAB,3.685685,6783,2018
US,SD,faulk,ICU,1000HAB,5.156854,2327,2018
US,SD,grant,ICU,1000HAB,3.504837,7133,2018
US,SD,gregory,ICU,1000HAB,9.741031,4209,2018
US,SD,haakon,ICU,1000HAB,8.637236,2084,2018
US,SD,hamlin,ICU,1000HAB,0,5911,2019
US,SD,hand,ICU,1000HAB,3.330306,3303,2018
US,SD,hanson,ICU,1000HAB,0,3404,2019
US,SD,harding,ICU,1000HAB,0,1281,2019
US,SD,hughes,ACUTE,1000HAB,2.845436,17572,2018
US,SD,hughes,ICU,1000HAB,0.341452,17572,2019
US,SD,hutchinson,ICU,1000HAB,6.870963,7277,2018
US,SD,hyde,ICU,1000HAB,0,1373,2019
US,SD,jackson,ICU,1000HAB,0,3275,2019
US,SD,jerauld,ICU,1000HAB,7.866273,2034,2018
US,SD,jones,ICU,1000HAB,0,740,2019
US,SD,kingsbury,ICU,1000HAB,1.2,5000,2018
US,SD,lake,ACUTE,1000HAB,2.024291,12350,2012
US,SD,lake,ICU,1000HAB,1.781377,12350,2018
US,SD,lawrence,ACUTE,1000HAB,1.918619,25018,2018
US,SD,lawrence,ICU,1000HAB,0.719482,25018,2018
US,SD,lincoln,ICU,1000HAB,0.206973,53147,2018
US,SD,lincoln,OTHER,1000HAB,0.997234,53147,2018
US,SD,lincoln,PSYCHIATRIC,1000HAB,1.01605,53147,2018
US,SD,lyman,ICU,1000HAB,0,3882,2019
US,SD,marshall,ICU,1000HAB,4.202564,4759,2018
US,SD,mccook,ICU,1000HAB,0,5515,2019
US,SD,mcpherson,ICU,1000HAB,2.535926,2366,2018
US,SD,meade,ICU,1000HAB,0.923668,27066,2018
US,SD,mellette,ICU,1000HAB,0,2062,2019
US,SD,miner,ICU,1000HAB,0,2255,2019
US,SD,minnehaha,ACUTE,1000HAB,5.76609,183660,2018
US,SD,minnehaha,ICU,1000HAB,0.294022,183660,2019
US,SD,minnehaha,OTHER,1000HAB,0.500926,183660,2016
US,SD,moody,ICU,1000HAB,2.770936,6496,2018
US,SD,oglala lakota,ICU,1000HAB,0,14291,2019
US,SD,pennington,ACUTE,1000HAB,4.097072,108126,2018
US,SD,pennington,ICU,1000HAB,0.351442,108126,2019
US,SD,pennington,OTHER,1000HAB,0.527163,108126,2018
US,SD,perkins,ICU,1000HAB,0,2964,2019
US,SD,potter,ACUTE,1000HAB,11.216566,2318,2012
US,SD,potter,ICU,1000HAB,4.314064,2318,2018
US,SD,roberts,ICU,1000HAB,2.439024,10250,2018
US,SD,sanborn,ICU,1000HAB,0,2366,2019
US,SD,spink,ICU,1000HAB,3.859216,6478,2018
US,SD,stanley,ICU,1000HAB,0,2994,2019
US,SD,sully,ICU,1000HAB,0,1390,2019
US,SD,todd,ICU,1000HAB,3.494409,10016,2018
US,SD,tripp,ICU,1000HAB,4.562044,5480,2018
US,SD,turner,ICU,1000HAB,1.455957,8242,2018
US,SD,union,ICU,1000HAB,0,14929,2019
US,SD,union,OTHER,1000HAB,2.545381,14929,2018
US,SD,walworth,ICU,1000HAB,4.543802,5502,2018
US,SD,yankton,ACUTE,1000HAB,4.368932,22660,2018
US,SD,yankton,ICU,1000HAB,0.441306,22660,2019
US,SD,yankton,OTHER,1000HAB,0.441306,22660,2018
US,SD,yankton,PSYCHIATRIC,1000HAB,5.869373,22660,2018
US,SD,ziebach,ICU,1000HAB,0,2837,2019
US,TN,anderson,ACUTE,1000HAB,3.984749,75538,2018
US,TN,anderson,ICU,1000HAB,0.330959,75538,2019
US,TN,bedford,ACUTE,1000HAB,5.058266,46854,2015
US,TN,bedford,ICU,1000HAB,0.170743,46854,2019
US,TN,benton,ACUTE,1000HAB,1.547604,16154,2018
US,TN,benton,ICU,1000HAB,0,16154,2019
US,TN,bledsoe,ACUTE,1000HAB,1.734545,14413,2018
US,TN,bledsoe,ICU,1000HAB,0,14413,2019
US,TN,blount,ACUTE,1000HAB,2.485547,127135,2018
US,TN,blount,ICU,1000HAB,0.12585,127135,2019
US,TN,blount,PSYCHIATRIC,1000HAB,1.219176,127135,2018
US,TN,bradley,ACUTE,1000HAB,3.356935,103666,2018
US,TN,bradley,ICU,1000HAB,0.260452,103666,2019
US,TN,campbell,ACUTE,1000HAB,3.013258,39824,2018
US,TN,campbell,ICU,1000HAB,0.251105,39824,2019
US,TN,cannon,ACUTE,1000HAB,4.335573,13839,2018
US,TN,cannon,ICU,1000HAB,0,13839,2019
US,TN,carroll,ACUTE,1000HAB,4.087145,28137,2018
US,TN,carroll,ICU,1000HAB,0.213242,28137,2019
US,TN,carter,ACUTE,1000HAB,2.141593,56500,2018
US,TN,carter,ICU,1000HAB,0.141593,56500,2019
US,TN,cheatham,ICU,1000HAB,0.302168,39713,2018
US,TN,chester,ICU,1000HAB,0,17097,2019
US,TN,claiborne,ACUTE,1000HAB,2.692771,31566,2018
US,TN,claiborne,ICU,1000HAB,0.158398,31566,2019
US,TN,clay,ACUTE,1000HAB,4.424779,7684,2018
US,TN,clay,ICU,1000HAB,0,7684,2019
US,TN,cocke,ACUTE,1000HAB,2.098576,35262,2018
US,TN,cocke,ICU,1000HAB,0.141796,35262,2019
US,TN,coffee,ACUTE,1000HAB,4.068499,54074,2016
US,TN,coffee,ICU,1000HAB,0.258904,54074,2019
US,TN,crockett,ICU,1000HAB,0,14554,2019
US,TN,cumberland,ACUTE,1000HAB,3.248651,58178,2018
US,TN,cumberland,ICU,1000HAB,0.206264,58178,2019
US,TN,davidson,ACUTE,1000HAB,5.327853,678322,2018
US,TN,davidson,ICU,1000HAB,0.905175,678322,2019
US,TN,davidson,OTHER,1000HAB,1.036381,678322,2018
US,TN,davidson,PSYCHIATRIC,1000HAB,0.253567,678322,2018
US,TN,decatur,ACUTE,1000HAB,3.424364,11681,2018
US,TN,decatur,ICU,1000HAB,0,11681,2019
US,TN,dekalb,ACUTE,1000HAB,3.663571,19380,2018
US,TN,dekalb,ICU,1000HAB,0.206398,19380,2019
US,TN,dickson,ACUTE,1000HAB,3.057985,51341,2018
US,TN,dickson,ICU,1000HAB,0.116866,51341,2019
US,TN,dyer,ACUTE,1000HAB,5.960107,37751,2018
US,TN,dyer,ICU,1000HAB,0.264894,37751,2019
US,TN,fayette,ACUTE,1000HAB,0.25422,39336,2012
US,TN,fayette,ICU,1000HAB,0,39336,2019
US,TN,fentress,ACUTE,1000HAB,4.738016,17940,2018
US,TN,fentress,ICU,1000HAB,0,17940,2019
US,TN,franklin,ACUTE,1000HAB,4.203203,41397,2018
US,TN,franklin,ICU,1000HAB,0.241563,41397,2019
US,TN,gibson,ACUTE,1000HAB,2.681728,49222,2014
US,TN,gibson,ICU,1000HAB,0.060948,49222,2019
US,TN,giles,ACUTE,1000HAB,3.273153,29024,2018
US,TN,giles,ICU,1000HAB,0.206725,29024,2019
US,TN,grainger,ICU,1000HAB,0,22942,2019
US,TN,greene,ACUTE,1000HAB,3.502627,68520,2018
US,TN,greene,ICU,1000HAB,0.087566,68520,2019
US,TN,grundy,ICU,1000HAB,0,13359,2019
US,TN,hamblen,ACUTE,1000HAB,4.380367,63465,2018
US,TN,hamblen,ICU,1000HAB,0.315134,63465,2019
US,TN,hamilton,ACUTE,1000HAB,4.627893,354589,2017
US,TN,hamilton,ICU,1000HAB,0.606336,354589,2019
US,TN,hamilton,OTHER,1000HAB,0.558393,354589,2018
US,TN,hamilton,PSYCHIATRIC,1000HAB,0.141008,354589,2018
US,TN,hancock,ICU,1000HAB,1.514005,6605,2018
US,TN,hardeman,ACUTE,1000HAB,1.977971,25784,2018
US,TN,hardeman,ICU,1000HAB,0,25784,2019
US,TN,hardin,ACUTE,1000HAB,2.24693,25813,2018
US,TN,hardin,ICU,1000HAB,0,25813,2019
US,TN,hawkins,ACUTE,1000HAB,0.886493,56402,2018
US,TN,hawkins,ICU,1000HAB,0.106379,56402,2019
US,TN,haywood,ACUTE,1000HAB,2.006242,17944,2012
US,TN,haywood,ICU,1000HAB,0,17944,2019
US,TN,henderson,ACUTE,1000HAB,1.613539,27889,2018
US,TN,henderson,ICU,1000HAB,0,27889,2019
US,TN,henry,ACUTE,1000HAB,4.401327,32263,2018
US,TN,henry,ICU,1000HAB,0.185972,32263,2019
US,TN,hickman,ICU,1000HAB,1.020325,24502,2018
US,TN,houston,ACUTE,1000HAB,3.053249,8188,2018
US,TN,houston,ICU,1000HAB,0,8188,2019
US,TN,humphreys,ICU,1000HAB,1.36754,18281,2018
US,TN,jackson,ICU,1000HAB,0,11573,2019
US,TN,jefferson,ACUTE,1000HAB,1.021045,52887,2018
US,TN,jefferson,ICU,1000HAB,0.113449,52887,2019
US,TN,johnson,ICU,1000HAB,0,17846,2019
US,TN,knox,ACUTE,1000HAB,4.205304,452286,2018
US,TN,knox,ICU,1000HAB,0.561592,452286,2019
US,TN,knox,OTHER,1000HAB,0.559381,452286,2016
US,TN,lake,ICU,1000HAB,0,7588,2019
US,TN,lauderdale,ICU,1000HAB,0.943503,26497,2018
US,TN,lawrence,ACUTE,1000HAB,2.113122,42591,2018
US,TN,lawrence,ICU,1000HAB,0.140875,42591,2019
US,TN,lewis,ICU,1000HAB,0,11944,2019
US,TN,lincoln,ACUTE,1000HAB,1.758936,33543,2018
US,TN,lincoln,ICU,1000HAB,0.208687,33543,2019
US,TN,loudon,ACUTE,1000HAB,0.979931,51024,2018
US,TN,loudon,ICU,1000HAB,0.097993,51024,2019
US,TN,macon,ICU,1000HAB,1.075778,23239,2018
US,TN,madison,ACUTE,1000HAB,8.039883,97887,2018
US,TN,madison,ICU,1000HAB,0.776405,97887,2019
US,TN,madison,OTHER,1000HAB,0.490361,97887,2018
US,TN,marion,ACUTE,1000HAB,2.398166,28355,2018
US,TN,marion,ICU,1000HAB,0,28355,2019
US,TN,marshall,ICU,1000HAB,0.787327,31753,2018
US,TN,maury,ACUTE,1000HAB,2.91076,87606,2018
US,TN,maury,ICU,1000HAB,0.741958,87606,2019
US,TN,mcminn,ACUTE,1000HAB,4.983926,52569,2018
US,TN,mcminn,ICU,1000HAB,0.07609,52569,2019
US,TN,mcnairy,ACUTE,1000HAB,1.734438,25945,2012
US,TN,mcnairy,ICU,1000HAB,0,25945,2019
US,TN,meigs,ICU,1000HAB,0,11830,2019
US,TN,monroe,ACUTE,1000HAB,1.291085,45698,2018
US,TN,monroe,ICU,1000HAB,0,45698,2019
US,TN,montgomery,ACUTE,1000HAB,1.405372,192120,2018
US,TN,montgomery,ICU,1000HAB,0.109307,192120,2019
US,TN,moore,ICU,1000HAB,0,6302,2019
US,TN,morgan,ICU,1000HAB,0,21639,2019
US,TN,obion,ACUTE,1000HAB,4.468508,30659,2018
US,TN,obion,ICU,1000HAB,0.228318,30659,2019
US,TN,overton,ACUTE,1000HAB,3.72812,21995,2018
US,TN,overton,ICU,1000HAB,0.272789,21995,2019
US,TN,perry,ACUTE,1000HAB,6.724182,7882,2018
US,TN,perry,ICU,1000HAB,0,7882,2019
US,TN,pickett,ICU,1000HAB,0,5071,2019
US,TN,polk,ACUTE,1000HAB,1.495036,16722,2016
US,TN,polk,ICU,1000HAB,0,16722,2019
US,TN,putnam,ACUTE,1000HAB,3.268709,75565,2018
US,TN,putnam,ICU,1000HAB,0.502878,75565,2019
US,TN,rhea,ACUTE,1000HAB,0.769752,32478,2018
US,TN,rhea,ICU,1000HAB,0.09237,32478,2019
US,TN,roane,ACUTE,1000HAB,1.700487,52926,2015
US,TN,roane,ICU,1000HAB,0.113366,52926,2019
US,TN,robertson,ACUTE,1000HAB,1.589501,68575,2018
US,TN,robertson,ICU,1000HAB,0.116661,68575,2019
US,TN,rutherford,ACUTE,1000HAB,1.296674,298456,2018
US,TN,rutherford,ICU,1000HAB,0.261345,298456,2019
US,TN,rutherford,PSYCHIATRIC,1000HAB,0.338408,298456,2018
US,TN,scott,ACUTE,1000HAB,1.139004,21949,2018
US,TN,scott,ICU,1000HAB,0,21949,2019
US,TN,sequatchie,ICU,1000HAB,0,14654,2019
US,TN,sevier,ACUTE,1000HAB,0.827026,95523,2018
US,TN,sevier,ICU,1000HAB,0.167499,95523,2019
US,TN,shelby,ACUTE,1000HAB,4.666006,937847,2017
US,TN,shelby,ICU,1000HAB,0.295357,937847,2019
US,TN,shelby,OTHER,1000HAB,1.188893,937847,2017
US,TN,smith,ACUTE,1000HAB,1.815447,19279,2018
US,TN,smith,ICU,1000HAB,0.10374,19279,2019
US,TN,stewart,ICU,1000HAB,0,13248,2019
US,TN,sullivan,ACUTE,1000HAB,6.976789,156519,2018
US,TN,sullivan,ICU,1000HAB,0.658067,156519,2019
US,TN,sullivan,OTHER,1000HAB,0.530287,156519,2018
US,TN,sumner,ACUTE,1000HAB,2.509532,175730,2018
US,TN,sumner,ICU,1000HAB,0.216241,175730,2019
US,TN,tipton,ACUTE,1000HAB,1.627763,61434,2018
US,TN,tipton,ICU,1000HAB,0.113943,61434,2019
US,TN,trousdale,ICU,1000HAB,2.849652,8773,2018
US,TN,unicoi,ACUTE,1000HAB,4.655076,17830,2018
US,TN,unicoi,ICU,1000HAB,0,17830,2019
US,TN,union,ICU,1000HAB,0,19176,2019
US,TN,van buren,ICU,1000HAB,0,5675,2019
US,TN,warren,ACUTE,1000HAB,3.108679,40210,2018
US,TN,warren,ICU,1000HAB,0.198955,40210,2019
US,TN,washington,ACUTE,1000HAB,6.184898,126437,2015
US,TN,washington,ICU,1000HAB,0.60109,126437,2019
US,TN,washington,OTHER,1000HAB,0.284727,126437,2018
US,TN,washington,PSYCHIATRIC,1000HAB,0.664362,126437,2018
US,TN,wayne,ACUTE,1000HAB,4.667026,16713,2018
US,TN,wayne,ICU,1000HAB,0,16713,2019
US,TN,weakley,ACUTE,1000HAB,2.960682,33776,2018
US,TN,weakley,ICU,1000HAB,0.177641,33776,2019
US,TN,weakley,OTHER,1000HAB,1.184273,33776,2018
US,TN,white,ACUTE,1000HAB,2.273244,26394,2018
US,TN,white,ICU,1000HAB,0.15155,26394,2019
US,TN,williamson,ACUTE,1000HAB,0.871979,212161,2018
US,TN,williamson,ICU,1000HAB,0.131975,212161,2019
US,TN,williamson,OTHER,1000HAB,0.188536,212161,2018
US,TN,wilson,ACUTE,1000HAB,1.901082,128874,2018
US,TN,wilson,ICU,1000HAB,0.093114,128874,2019
US,TX,anderson,ACUTE,1000HAB,1.489255,57747,2018
US,TX,anderson,ICU,1000HAB,0.173169,57747,2019
US,TX,anderson,OTHER,1000HAB,1.212184,57747,2018
US,TX,andrews,ACUTE,1000HAB,1.934346,17577,2018
US,TX,andrews,ICU,1000HAB,0,17577,2019
US,TX,angelina,ACUTE,1000HAB,4.789054,87700,2018
US,TX,angelina,ICU,1000HAB,0.330673,87700,2019
US,TX,angelina,OTHER,1000HAB,0.296465,87700,2018
US,TX,angelina,PSYCHIATRIC,1000HAB,0.27366,87700,2018
US,TX,aransas,ICU,1000HAB,0,24832,2019
US,TX,archer,ICU,1000HAB,0,8793,2019
US,TX,armstrong,ICU,1000HAB,0,1929,2019
US,TX,atascosa,ACUTE,1000HAB,1.391803,48139,2018
US,TX,atascosa,ICU,1000HAB,0.124639,48139,2019
US,TX,austin,ACUTE,1000HAB,1.092448,29292,2018
US,TX,austin,ICU,1000HAB,0,29292,2019
US,TX,bailey,ICU,1000HAB,3.522119,7098,2018
US,TX,bandera,ICU,1000HAB,0,21316,2019
US,TX,bastrop,ACUTE,1000HAB,0.099619,80306,2018
US,TX,bastrop,ICU,1000HAB,0,80306,2019
US,TX,baylor,ACUTE,1000HAB,13.603554,3602,2018
US,TX,baylor,ICU,1000HAB,7.495836,3602,2019
US,TX,bee,ACUTE,1000HAB,2.108222,32729,2018
US,TX,bee,ICU,1000HAB,0.244432,32729,2019
US,TX,bell,ACUTE,1000HAB,2.463552,336506,2018
US,TX,bell,ICU,1000HAB,0.267454,336506,2019
US,TX,bell,OTHER,1000HAB,0.338776,336506,2018
US,TX,bell,PSYCHIATRIC,1000HAB,0.439814,336506,2018
US,TX,bexar,ACUTE,1000HAB,3.034877,1892004,2017
US,TX,bexar,ICU,1000HAB,0.342494,1892004,2019
US,TX,bexar,OTHER,1000HAB,0.848307,1892004,2018
US,TX,bexar,PSYCHIATRIC,1000HAB,0.400105,1892004,2018
US,TX,blanco,ICU,1000HAB,0,11089,2019
US,TX,borden,ICU,1000HAB,0,602,2019
US,TX,bosque,ICU,1000HAB,1.39237,17955,2018
US,TX,bowie,ACUTE,1000HAB,7.283601,93635,2018
US,TX,bowie,ICU,1000HAB,0.875741,93635,2019
US,TX,bowie,OTHER,1000HAB,1.698083,93635,2018
US,TX,brazoria,ACUTE,1000HAB,0.974003,345995,2018
US,TX,brazoria,ICU,1000HAB,0.057804,345995,2018
US,TX,brazos,ACUTE,1000HAB,2.50664,214231,2018
US,TX,brazos,ICU,1000HAB,0.224057,214231,2019
US,TX,brazos,OTHER,1000HAB,0.228725,214231,2018
US,TX,brazos,PSYCHIATRIC,1000HAB,0.336086,214231,2018
US,TX,brewster,ICU,1000HAB,2.711497,9220,2018
US,TX,briscoe,ICU,1000HAB,0,1591,2019
US,TX,brooks,ICU,1000HAB,0,7251,2019
US,TX,brown,ACUTE,1000HAB,5.134041,37787,2018
US,TX,brown,ICU,1000HAB,0.31757,37787,2019
US,TX,burleson,ICU,1000HAB,1.420777,17596,2018
US,TX,burnet,ACUTE,1000HAB,1.021836,45017,2018
US,TX,burnet,ICU,1000HAB,0.555346,45017,2018
US,TX,caldwell,ICU,1000HAB,0.616614,40544,2018
US,TX,caldwell,OTHER,1000HAB,0.838595,40544,2018
US,TX,calhoun,ICU,1000HAB,1.145685,21821,2018
US,TX,callahan,ICU,1000HAB,0,13660,2019
US,TX,cameron,ACUTE,1000HAB,2.970007,420201,2017
US,TX,cameron,ICU,1000HAB,0.247501,420201,2019
US,TX,cameron,OTHER,1000HAB,0.290337,420201,2018
US,TX,cameron,PSYCHIATRIC,1000HAB,0.354592,420201,2018
US,TX,camp,ICU,1000HAB,1.973165,12670,2018
US,TX,carson,ICU,1000HAB,0,6033,2019
US,TX,cass,ACUTE,1000HAB,2.257786,30118,2016
US,TX,cass,ICU,1000HAB,0,30118,2019
US,TX,castro,ACUTE,1000HAB,2.154353,7891,2018
US,TX,castro,ICU,1000HAB,0,7891,2019
US,TX,chambers,ACUTE,1000HAB,0.356388,39283,2018
US,TX,chambers,ICU,1000HAB,0.636408,39283,2018
US,TX,cherokee,ACUTE,1000HAB,1.434275,51594,2018
US,TX,cherokee,ICU,1000HAB,0.484552,51594,2018
US,TX,cherokee,PSYCHIATRIC,1000HAB,6.396093,51594,2018
US,TX,childress,ACUTE,1000HAB,5.520951,7064,2018
US,TX,childress,ICU,1000HAB,0,7064,2019
US,TX,clay,ICU,1000HAB,2.411033,10369,2018
US,TX,cochran,ICU,1000HAB,6.139154,2932,2018
US,TX,coke,ICU,1000HAB,0,3238,2019
US,TX,coleman,ICU,1000HAB,2.968416,8422,2018
US,TX,collin,ACUTE,1000HAB,2.078604,914075,2017
US,TX,collin,ICU,1000HAB,0.21333,914075,2019
US,TX,collin,OTHER,1000HAB,0.507617,914075,2018
US,TX,collin,PSYCHIATRIC,1000HAB,0.283347,914075,2018
US,TX,collingsworth,ICU,1000HAB,5.287508,3026,2018
US,TX,colorado,ACUTE,1000HAB,3.729737,20913,2018
US,TX,colorado,ICU,1000HAB,1.195429,20913,2018
US,TX,comal,ACUTE,1000HAB,2.07591,129100,2018
US,TX,comal,ICU,1000HAB,0.092951,129100,2019
US,TX,comal,OTHER,1000HAB,0.619675,129100,2018
US,TX,comanche,ICU,1000HAB,1.85295,13492,2018
US,TX,concho,ICU,1000HAB,4.147227,3858,2018
US,TX,cooke,ACUTE,1000HAB,1.535941,39064,2018
US,TX,cooke,ICU,1000HAB,0.460782,39064,2018
US,TX,coryell,ICU,1000HAB,0.329737,75818,2018
US,TX,cottle,ICU,1000HAB,0,1498,2019
US,TX,crane,ICU,1000HAB,5.169562,4836,2018
US,TX,crockett,ICU,1000HAB,0,3836,2019
US,TX,crosby,ICU,1000HAB,4.240882,5895,2018
US,TX,culberson,ICU,1000HAB,6.202924,2257,2018
US,TX,dallam,ICU,1000HAB,0,7207,2019
US,TX,dallas,ACUTE,1000HAB,2.757999,2552213,2017
US,TX,dallas,ICU,1000HAB,0.240576,2552213,2019
US,TX,dallas,OTHER,1000HAB,0.674709,2552213,2017
US,TX,dallas,PSYCHIATRIC,1000HAB,0.257032,2552213,2018
US,TX,dawson,ACUTE,1000HAB,1.680031,13095,2018
US,TX,dawson,ICU,1000HAB,0,13095,2019
US,TX,deaf smith,ACUTE,1000HAB,4.327862,18947,2016
US,TX,deaf smith,ICU,1000HAB,0,18947,2019
US,TX,delta,ICU,1000HAB,0,5172,2019
